App,Category,Rating,Reviews,Size,Installs,Type,Price ($),Content Rating,Genres,Last Updated
ClarksburgAH,MEDICAL,1,1,28M,50,Free,0,Everyone,Medical,01-May-17
ChenowethAH,MEDICAL,5,1,27M,100,Free,0,Everyone,Medical,03-Apr-17
TurboAIPersonalassistant,PRODUCTIVITY,2.6,91,2.8M,5000,Free,0,Everyone,Productivity,16-Jul-18
AISight,PRODUCTIVITY,3.5,43,48M,1000,Free,0,Everyone,Productivity,18-Jun-18
PrestigeAH,MEDICAL,4,2,29M,100,Free,0,Everyone,Medical,11-May-17
EbenezerAH,MEDICAL,4,4,27M,500,Free,0,Everyone,Medical,05-May-17
SafeAgSystems,BUSINESS,4.7,3,36M,100,Free,0,Everyone,Business,22-Jul-18
FertilizerRemovalByCrop,BOOKS_AND_REFERENCE,4.1,295,6.9M,50000,Free,0,Everyone,Books & Reference,20-Jun-17
GPSTrafficSpeedcamRoutePlannerbyViaMichelin,MAPS_AND_NAVIGATION,4.3,63920,29M,5000000,Free,0,Everyone,Maps & Navigation,28-Jul-18
LovelyCutePinkKittyCatKeyboardTheme,PERSONALIZATION,4.3,2267,7.2M,500000,Free,0,Everyone,Personalization,09-Jul-18
SimpleNeonBlueFutureTechKeyboardTheme,PERSONALIZATION,4.1,51145,6.2M,10000000,Free,0,Everyone,Personalization,28-Jun-18
APUSLauncherThemeWallpaperHideApps,PERSONALIZATION,4.5,5783441,14M,100000000,Free,0,Everyone,Personalization,06-Aug-18
BuzzLauncherSmartFreeTheme,PERSONALIZATION,4.4,251616,13M,10000000,Free,0,Everyone,Personalization,13-Nov-17
DogLicksScreenWallpaper,PERSONALIZATION,4.3,63624,10M,5000000,Free,0,Everyone,Personalization,20-Nov-17
LINELauncher,PERSONALIZATION,4.4,733838,21M,10000000,Free,0,Everyone,Personalization,29-Jun-18
DBlueGlassWaterKeyboardTheme,PERSONALIZATION,4.1,62209,7.4M,10000000,Free,0,Everyone,Personalization,01-Jul-18
ContentTransfer,PRODUCTIVITY,4.7,19302,7.2M,5000000,Free,0,Everyone,Productivity,28-Jun-18
ColorfulGlitterNeonButterflyKeyboardTheme,PERSONALIZATION,4.3,2056,9.8M,500000,Free,0,Everyone,Personalization,25-Jul-18
AfterFocus,PHOTOGRAPHY,4.2,165224,15M,10000000,Free,0,Everyone,Photography,08-Jul-16
AESolitaire,GAME,4.3,1776,26M,50000,Free,0,Everyone,Card,04-Jan-18
BrandonLakesAH,MEDICAL,2.6,5,27M,100,Free,0,Everyone,Medical,05-May-17
PuckAIPersonalAssistantRobot,PRODUCTIVITY,4.1,22,26M,1000,Free,0,Everyone,Productivity,02-Nov-17
AutoDslrPhotoEffectAutoFocusEffect,PHOTOGRAPHY,3.8,6,3.5M,1000,Free,0,Everyone,Photography,20-Feb-18
AEBulletins,BOOKS_AND_REFERENCE,4.5,14,30M,1000,Free,0,Everyone,Books & Reference,18-Jul-18
AGContactsLiteedition,COMMUNICATION,4.5,185,3.7M,5000,Free,0,Everyone,Communication,18-May-18
Acremotecontrol,TOOLS,3.7,9514,7.0M,500000,Free,0,Everyone,Tools,11-Jul-18
ZRingtonesPREMIUM,PERSONALIZATION,4.5,10158,3.6M,500000,Free,0,Everyone,Personalization,01-Mar-18
CTRLFSearchtherealworld,PRODUCTIVITY,4.4,607,37M,50000,Free,0,Everyone,Productivity,24-Jul-16
FSecureAVTest,TOOLS,4.5,1250,241k,50000,Free,0,Everyone,Tools,06-Mar-18
fluxpreviewrootonly,HEALTH_AND_FITNESS,3.7,5559,3.7M,500000,Free,0,Everyone,Health & Fitness,15-Mar-16
FSecureFreedomeforBusiness,BUSINESS,3.8,183,9.9M,50000,Free,0,Everyone,Business,16-Jul-18
ScoutGPSNavigationMeetUp,TRAVEL_AND_LOCAL,4.2,120373,31M,5000000,Free,0,Everyone,Travel & Local,31-Jul-18
RollingSky,GAME,4.5,1117212,50M,50000000,Free,0,Everyone,Board,03-Aug-18
SuperVPNFreeVPNClient,TOOLS,4.3,576454,6.1M,50000000,Free,0,Everyone,Tools,05-Feb-18
BasketballStars,SPORTS,4.4,867920,45M,10000000,Free,0,Everyone,Sports,14-Jul-18
SurfEasySecureAndroidVPN,TOOLS,4.5,273283,22M,5000000,Free,0,Everyone,Tools,11-Jul-18
CalendarWidgetMonthAgenda,PRODUCTIVITY,4.2,60840,1.9M,5000000,Free,0,Everyone,Productivity,31-May-18
BookBabyBabyDevelopment,PARENTING,4.6,1002,5.0M,50000,Free,0,Everyone,Parenting,18-Aug-16
JohnyJohnyYesPapaNurseryRhymeofflineVideo,PARENTING,4.5,806,11M,500000,Free,0,Everyone,Parenting,04-Aug-18
ListentothestoryTheStoryoftheFairyTales,PARENTING,4.7,69,5.8M,5000,Free,0,Everyone,Parenting,10-Jul-18
AsahiShimbunDigital,NEWS_AND_MAGAZINES,3.1,735,6.3M,500000,Free,0,Everyone,News & Magazines,25-Jul-18
BeachBuggyBlitz,GAME,4.2,640974,47M,50000000,Free,0,Everyone,Racing,05-Jun-18
DrDriving,GAME,4.5,4972230,9.9M,100000000,Free,0,Everyone,Racing,02-Mar-18
BrightestFlashlightLEDLight,TOOLS,4.5,876866,9.1M,50000000,Free,0,Everyone,Tools,27-Jul-18
CARDIBWALLPAPERS,PERSONALIZATION,4.1,8,4.5M,1000,Free,0,Everyone,Personalization,21-May-18
ABTaxi,MAPS_AND_NAVIGATION,4.1,41,25M,1000,Free,0,Everyone,Maps & Navigation,04-Jul-18
VideoPlayerAllFormatforAndroid,VIDEO_PLAYERS,4.6,3930,3.3M,500000,Free,0,Everyone,Video Players & Editors,26-Jul-18
MusicMpPlayer,VIDEO_PLAYERS,4.4,259605,3.1M,10000000,Free,0,Everyone,Video Players & Editors,03-Aug-18
WeatherClockWidgetforAndroid,WEATHER,4.4,2371543,11M,50000000,Free,0,Everyone,Weather,04-Jun-18
WowBox,LIFESTYLE,4.4,101957,8.2M,5000000,Free,0,Everyone,Lifestyle,23-Apr-18
ATTFamilyMap,TOOLS,3.5,21592,25M,10000000,Free,0,Everyone,Tools,24-Oct-17
SPenKeeper,TOOLS,3.8,560,314k,50000,Free,0,Everyone,Tools,08-Jun-18
MobileBancomer,FINANCE,4.2,278082,70M,10000000,Free,0,Everyone,Finance,30-Jul-18
FreitasAuctioneerOfficial,EVENTS,3.7,100,27M,50000,Free,0,Everyone,Events,15-Dec-17
BualuangmBanking,FINANCE,4,48445,10M,5000000,Free,0,Everyone,Finance,16-Jul-18
SketchBookdrawandpaint,ENTERTAINMENT,4.3,256664,77M,10000000,Free,0,Everyone,Entertainment,04-May-18
USubmarineCommanderFree,GAME,3.5,4575,3.8M,500000,Free,0,Everyone,Arcade,07-Oct-17
ColorFulAdultColoringBook,ENTERTAINMENT,4.6,50725,19M,5000000,Free,0,Everyone,Entertainment,25-May-18
WhoamIBiblical,GAME,4.5,5849,5.1M,500000,Free,0,Everyone,Trivia,13-Sep-17
ParallelSpaceMultipleaccountsTwoface,PERSONALIZATION,4.6,3062845,7.4M,100000000,Free,0,Everyone,Personalization,03-Aug-18
AndroidPWallpapers,PERSONALIZATION,3.6,53,2.0M,5000,Free,0,Everyone,Personalization,12-Feb-18
AndroidP,PERSONALIZATION,3,12,4.9M,500,Free,0,Everyone,Personalization,30-May-18
UltimateTennis,SPORTS,4.3,183004,100M,10000000,Free,0,Everyone,Sports,19-Jul-18
BookofAK,LIFESTYLE,3.8,6,3.4M,500,Free,0,Everyone,Lifestyle,01-Mar-16
Diarywithlockpassword,LIFESTYLE,4.3,179139,9.7M,5000000,Free,0,Everyone,Lifestyle,01-Nov-17
WeaponAKLiveWallpaper,PERSONALIZATION,3.3,25,46M,1000,Free,0,Everyone,Personalization,28-Mar-17
AntSmasherbyBestCoolFunGames,GAME,4.2,1185148,29M,100000000,Free,0,Everyone,Arcade,01-Aug-18
H,ART_AND_DESIGN,4.4,13,4.5M,1000,Free,0,Everyone,Art & Design,27-Mar-18
GREMOTE,HOUSE_AND_HOME,4.5,30,25M,1000,Free,0,Everyone,House & Home,01-Aug-18
MakeupPlusYourOwnVirtualMakeupArtist,PHOTOGRAPHY,4.4,758780,53M,50000000,Free,0,Everyone,Photography,03-Aug-18
RStudio,SHOPPING,3.7,23,8.9M,5000,Free,0,Everyone,Shopping,08-Jul-16
BigQCarService,MAPS_AND_NAVIGATION,4.4,75,26M,5000,Free,0,Everyone,Maps & Navigation,15-May-17
KeyboardforSonyXperiaJ,PERSONALIZATION,4.1,797,6.7M,50000,Free,0,Everyone,Personalization,29-Jul-18
QSeePlus,VIDEO_PLAYERS,2.2,32,33M,5000,Free,0,Everyone,Video Players & Editors,09-Jul-18
SamsungTVAVGuide,TOOLS,4.2,27,3.4M,5000,Free,0,Everyone,Tools,17-May-16
SuperDancerVN,GAME,4,24312,25M,500000,Free,0,Everyone,Music,22-Jul-18
BGAdvisor,TOOLS,4.4,7,5.6M,1000,Free,0,Everyone,Tools,10-Jan-17
MadDayTruckDistanceGame,GAME,4.3,29270,44M,5000000,Free,0,Everyone,Action,25-Jul-18
BACalculator,PRODUCTIVITY,4.1,22,2.4M,5000,Free,0,Everyone,Productivity,22-Jul-18
AustraliaNewspapersAUNewsApps,NEWS_AND_MAGAZINES,4.7,48,4.1M,1000,Free,0,Everyone,News & Magazines,08-Jul-18
BananaKong,GAME,4.4,3452530,68M,100000000,Free,0,Everyone,Action,07-Feb-18
BDOnlineNews,NEWS_AND_MAGAZINES,4.6,30,3.8M,1000,Free,0,Everyone,News & Magazines,20-Mar-18
BDInternetPackageActivator,NEWS_AND_MAGAZINES,4.9,13,2.3M,100,Free,0,Everyone,News & Magazines,09-Mar-18
HelpingBD,LIFESTYLE,5,15,4.5M,100,Free,0,Everyone,Lifestyle,19-Jun-18
BarbersBH,LIFESTYLE,5,2,6.0M,10,Free,0,Everyone,Lifestyle,24-May-18
Changephotobackground,PHOTOGRAPHY,3.8,28660,6.4M,5000000,Free,0,Everyone,Photography,21-Mar-18
tripbg,TRAVEL_AND_LOCAL,4.5,103,9.8M,1000,Free,0,Everyone,Travel & Local,30-Jul-18
BHMail,COMMUNICATION,3.4,7,6.0M,1000,Free,0,Everyone,Communication,03-Apr-18
LorealBAMakeup,TOOLS,1.9,8,6.7M,1000,Free,0,Everyone,Tools,18-Apr-18
BCCamera,PHOTOGRAPHY,4.2,5,5.5M,500,Free,0,Everyone,Photography,10-Jan-18
BurgerKingItalia,LIFESTYLE,4,4160,30M,500000,Free,0,Everyone,Lifestyle,06-Jul-18
BKShivaniVideos,LIFESTYLE,4.7,29,3.2M,1000,Free,0,Everyone,Lifestyle,25-Jul-18
BKMurliOfflineApril,LIFESTYLE,4.8,33,2.4M,5000,Free,0,Everyone,Lifestyle,03-May-17
BHTxi,BUSINESS,3.9,91,8.9M,5000,Free,0,Everyone,Business,07-Jun-18
BounceClassic,GAME,4.5,38297,6.4M,10000000,Free,0,Everyone,Arcade,05-Jul-18
BNWhiteningShoppePh,BEAUTY,4,2,13M,100,Free,0,Everyone,Beauty,06-Mar-18
BLTZEndless,GAME,4.7,21,9.0M,100,Free,0,Everyone,Arcade,30-Jun-17
RedBall,GAME,4.4,1432447,59M,50000000,Free,0,Everyone,Arcade,09-Nov-17
BJToys,SHOPPING,4.7,55,8.0M,500,Free,0,Everyone,Shopping,11-Apr-18
RTVBN,NEWS_AND_MAGAZINES,3.7,533,3.8M,50000,Free,0,Everyone,News & Magazines,05-Aug-18
GearBestOnlineShopping,SHOPPING,4.5,245104,35M,5000000,Free,0,Everyone,Shopping,01-Aug-18
TomTomGPSNavigationTraffic,MAPS_AND_NAVIGATION,4.1,132792,62M,10000000,Free,0,Everyone,Maps & Navigation,25-Oct-17
BfeBU,LIFESTYLE,4.1,14,13M,100,Free,0,Everyone,Lifestyle,17-Oct-15
BacterialvaginosisTreatmentSexualdisease,HEALTH_AND_FITNESS,5,2,5.9M,500,Free,0,Everyone,Health & Fitness,25-Jun-18
BXMobileTMCforSAPB,BUSINESS,4.7,3,11M,100,Free,0,Everyone,Business,20-Jan-15
LEDSHOWTW,TOOLS,4.2,5,31M,500,Free,0,Everyone,Tools,23-Apr-18
BZFingers,GAME,4.6,15,3.2M,50,Free,0,Everyone,Arcade,05-Jul-17
FootballCBGOClockTheme,PERSONALIZATION,4.7,26,5.6M,1000,Free,0,Everyone,Personalization,03-Mar-17
AntennaTool,TOOLS,4.2,522,2.9M,50000,Free,0,Everyone,Tools,26-Oct-17
LengthConverterconvertmmcmmfeetyardmile,TOOLS,4.7,76,2.2M,50000,Free,0,Everyone,Tools,05-Apr-18
ResumeMakerCVcreatorTemplates,TOOLS,4.2,54,22M,5000,Free,0,Everyone,Tools,15-Apr-18
ResumeBuilderCurriculumVitaeResumeMaker,BUSINESS,4,12,8.1M,5000,Free,0,Everyone,Business,07-Jun-18
VolvoCEInsider,BUSINESS,4.2,45,24M,1000,Free,0,Everyone,Business,16-Mar-18
UltraCEcalculator,SPORTS,4.2,28,7.3M,1000,Free,0,Everyone,Sports,17-Jun-18
CVBuilderforSmartResumes,BUSINESS,3.4,22,4.1M,1000,Free,0,Everyone,Business,23-May-17
UnityCF,LIFESTYLE,5,5,8.3M,100,Free,0,Everyone,Lifestyle,12-Apr-16
CIScrewedIconPack,PERSONALIZATION,4.7,19,6.4M,1000,Free,0,Everyone,Personalization,30-Jun-16
CJtheREALTOR,BUSINESS,5,1,4.2M,10,Free,0,Everyone,Business,31-May-17
CJWilsonsZoomZoomnation,PRODUCTIVITY,4,4,8.2M,500,Free,0,Everyone,Productivity,11-Jul-18
GangsterCityAutoTheft,GAME,4.3,350,67M,50000,Free,0,Everyone,Action,27-Jul-18
CJsCoffeeCafe,TRAVEL_AND_LOCAL,5,6,2.4M,500,Free,0,Everyone,Travel & Local,21-Aug-17
ColorCL,LIFESTYLE,5,2,1.3M,100,Free,0,Everyone,Lifestyle,02-Feb-17
EasyResumeBuilderResumehelpCurriculumvitae,TOOLS,4.3,996,10M,50000,Free,0,Everyone,Tools,28-Sep-17
HashtagsForLikesco,SOCIAL,4.3,420,18M,50000,Free,0,Everyone,Social,19-Dec-16
mailcoukMail,COMMUNICATION,4.2,21,8.7M,5000,Free,0,Everyone,Communication,24-Jul-18
SooCoopMobileBanking,FINANCE,4.5,159,14M,1000,Free,0,Everyone,Finance,12-Sep-17
DittoCPCalculatorGO,TOOLS,4.3,34,12M,1000,Free,0,Everyone,Tools,25-Feb-18
CricQuick,SPORTS,5,17,1.5M,50,Free,0,Everyone,Sports,08-Dec-17
QuizCSGOplayers,GAME,4.4,460,31M,50000,Free,0,Everyone,Trivia,23-Jun-18
MapCalloutsforCSGO,GAME,4.3,211,3.6M,50000,Free,0,Everyone,Action,26-Jan-18
CARDIACCTTECHNIQUE,MEDICAL,5,6,17M,1000,Free,0,Everyone,Medical,10-Mar-18
CTPOSITIONING,MEDICAL,4.5,18,9.3M,5000,Free,0,Everyone,Medical,10-Mar-18
ResumeBuilderCVMakerTemplates,BUSINESS,4.4,25,7.9M,5000,Free,0,Everyone,Business,19-Jan-18
ResumeMakerCreator,BUSINESS,4.3,740,19M,50000,Free,0,Everyone,Business,04-Aug-18
MorseNotifierFree,TOOLS,4.6,79,3.0M,1000,Free,0,Everyone,Tools,08-Nov-17
CZUSA,LIFESTYLE,4.5,11,3.4M,1000,Free,0,Everyone,Lifestyle,01-Mar-16
MasterforMinecraftPocketEditionModLauncher,TOOLS,4.6,2674051,26M,50000000,Free,0,Everyone,Tools,06-Aug-18
Translatetextvoicetranslator,TOOLS,4.3,122010,7.3M,5000000,Free,0,Everyone,Tools,14-Jul-18
dBSoundMeterPro,TOOLS,4.3,31,228k,5000,Free,0,Everyone,Tools,12-Dec-16
DBNavigator,MAPS_AND_NAVIGATION,4,119685,20M,10000000,Free,0,Everyone,Maps & Navigation,02-Jul-18
DGUsers,PRODUCTIVITY,4.5,8,3.1M,100,Free,0,Everyone,Productivity,07-Jun-18
DCUniverseQuiz,GAME,4.3,11,23M,500,Free,0,Everyone,Trivia,22-May-18
VoteDC,TOOLS,4.1,46,6.1M,1000,Free,0,Everyone,Tools,21-Sep-16
DrDriving,GAME,4.6,358633,19M,10000000,Free,0,Everyone,Racing,03-May-18
DrParking,GAME,4.4,475369,13M,50000000,Free,0,Everyone,Racing,06-Mar-18
RedTransporteDF,MAPS_AND_NAVIGATION,4.3,11100,15M,500000,Free,0,Everyone,Maps & Navigation,28-Apr-18
DMairdiskPro,TOOLS,3.2,11,36M,1000,Free,0,Everyone,Tools,20-Sep-17
DMHiDisk,TOOLS,2.8,54,20M,5000,Free,0,Everyone,Tools,07-Jun-18
TurboDownloader,TOOLS,3.9,23348,3.2M,5000000,Free,0,Everyone,Tools,04-Jul-18
TurboDownloadManagerandBrowser,TOOLS,4,32879,3.2M,5000000,Free,0,Everyone,Tools,04-Aug-18
APUSFileManagerExplorer,TOOLS,4.1,498894,10M,50000000,Free,0,Everyone,Tools,02-Aug-18
dBSoundMeter,TOOLS,4.1,29,2.3M,5000,Free,0,Everyone,Tools,25-Apr-16
DCTrailsHopOnHopOffTours,TRAVEL_AND_LOCAL,3.1,16,18M,5000,Free,0,Everyone,Travel & Local,01-Aug-18
DpforFacebook,SOCIAL,4.1,56,10M,5000,Free,0,Everyone,Social,16-May-17
EndlessDucker,GAME,4.5,8193,41M,500000,Free,0,Everyone,Arcade,16-Sep-16
FHCostLookupFHCCSalud,MEDICAL,4.5,30,4.1M,1000,Free,0,Everyone,Medical,21-Jun-17
Dpforgirls,ART_AND_DESIGN,4.2,175,8.2M,50000,Free,0,Everyone,Art & Design,26-May-17
ProfilePicturesandDPforWhatsapp,SOCIAL,4.3,48,11M,5000,Free,0,Everyone,Social,12-May-17
DpForWhatsapp,SOCIAL,4.3,39,12M,5000,Free,0,Everyone,Social,13-Apr-17
AsterDMHealthcare,MEDICAL,2.4,32,8.5M,5000,Free,0,Everyone,Medical,21-Nov-17
DUEmojiKeyboardSimeji,TOOLS,4.3,19234,14M,500000,Free,0,Everyone,Tools,23-Feb-17
DUAntivirusSecurityApplockPrivacyGuard,TOOLS,4.6,436615,10M,10000000,Free,0,Everyone,Tools,05-Jun-18
DrGomoku,GAME,3.9,85317,4.5M,5000000,Free,0,Everyone,Board,15-Jan-18
TopSoccerManager,SPORTS,4.4,199739,66M,10000000,Free,0,Everyone,Sports,06-Aug-18
KolkataNewsAnandbazarPatrikaeisamayAllRating,NEWS_AND_MAGAZINES,5,10,5.0M,100,Free,0,Everyone,News & Magazines,14-Jul-18
EkVote,PRODUCTIVITY,5,43,6.2M,500,Free,0,Everyone,Productivity,07-Nov-17
PineapplePen,GAME,4.3,157264,65M,10000000,Free,0,Everyone,Arcade,30-Dec-16
DVStatistics,SOCIAL,4.2,6,2.7M,100,Free,0,Everyone,Social,08-Oct-15
GoPlusCam,VIDEO_PLAYERS,3.5,3484,41M,500000,Free,0,Everyone,Video Players & Editors,18-Dec-17
DVYouth,LIFESTYLE,5,5,15M,100,Free,0,Everyone,Lifestyle,25-Apr-16
AsphaltXtremeRallyRacing,GAME,4.5,567984,39M,10000000,Free,0,Everyone,Racing,16-Jul-18
PeggleBlast,GAME,4.1,166251,19M,5000000,Free,0,Everyone,Card,11-Dec-17
EBScanner,PRODUCTIVITY,5,9,25M,50,Free,0,Everyone,Productivity,11-Feb-18
DXAlerts,LIFESTYLE,4.5,22,23M,1000,Free,0,Everyone,Lifestyle,19-Jul-16
APUSBoosterSpaceCleanerBooster,PRODUCTIVITY,4.6,1048766,13M,10000000,Free,0,Everyone,Productivity,03-Aug-18
DVCarService,MAPS_AND_NAVIGATION,4.6,10,25M,100,Free,0,Everyone,Maps & Navigation,09-Aug-17
SelfieDV,TOOLS,2.8,29,14M,1000,Free,0,Everyone,Tools,24-Apr-17
DVEDVPhotoForm,BOOKS_AND_REFERENCE,3.9,314,2.6M,50000,Free,0,Everyone,Books & Reference,24-Oct-16
EGIndia,LIFESTYLE,5,3,4.0M,100,Free,0,Everyone,Lifestyle,29-Jul-18
FittheFat,SPORTS,3.8,35746,55M,5000000,Free,0,Everyone,Sports,15-Dec-17
WallpapersDHK,PERSONALIZATION,3.8,23,5.9M,1000,Free,0,Everyone,Personalization,16-Jul-18
StorySaverforInstagram,PHOTOGRAPHY,4.5,41331,5.0M,5000000,Free,0,Everyone,Photography,31-Jul-18
LineStarForDK,SPORTS,4.3,1387,14M,50000,Free,0,Everyone,Sports,06-Jun-18
ECMover,GAME,5,5,4.6M,10,Free,0,Everyone,Racing,01-Aug-18
FILLEC,BUSINESS,4.1,13,3.8M,100,Free,0,Everyone,Business,23-Apr-18
ArogyamEH,MEDICAL,3.6,18,3.5M,1000,Free,0,Everyone,Medical,12-May-18
ECTax,FINANCE,4.9,8,3.1M,500,Free,0,Everyone,Finance,09-Feb-18
NewHollandAgricultureTEC,PRODUCTIVITY,4.6,12,15M,1000,Free,0,Everyone,Productivity,24-Feb-17
OrfoxTorBrowserforAndroid,COMMUNICATION,4.2,44233,31M,10000000,Free,0,Everyone,Communication,02-Jul-18
EYOilGas,BUSINESS,4.6,20,15M,1000,Free,0,Everyone,Business,12-Oct-17
JungleMonkeyRun,GAME,4.4,54082,21M,10000000,Free,0,Everyone,Adventure,11-Jul-18
EZCleanerBoosterOptimizer,TOOLS,4.4,6801,2.8M,500000,Free,0,Everyone,Tools,08-Jan-18
EPRSSReader,COMMUNICATION,3.8,4,892k,100,Free,0,Everyone,Communication,16-Jul-18
EPHorlogerie,LIFESTYLE,4.9,18,24M,1000,Free,0,Everyone,Lifestyle,28-Mar-18
EnglishtoHindiDictionary,BOOKS_AND_REFERENCE,4.1,71328,11M,5000000,Free,0,Everyone,Books & Reference,11-Jun-17
Oggy,GAME,4.5,49971,61M,5000000,Free,0,Everyone,Arcade,29-Aug-17
Passengerrights,TRAVEL_AND_LOCAL,3.9,442,2.5M,50000,Free,0,Everyone,Travel & Local,16-Jan-18
FlagOfEuropeanUnionLWP,PERSONALIZATION,4.3,88,4.2M,1000,Free,0,Everyone,Personalization,24-Jan-18
EUDataProtection,BOOKS_AND_REFERENCE,3.5,29,17M,1000,Free,0,Everyone,Books & Reference,15-Jul-16
ESLockFileRecoveryLite,PRODUCTIVITY,3,460,161k,50000,Free,0,Everyone,Productivity,05-Jan-16
GetOverYourEx,DATING,4.1,10,11M,5000,Free,0,Everyone,Dating,12-Apr-17
BeardLiveCameraPhotoEditor,BEAUTY,4.7,900,30M,5000,Free,0,Everyone,Beauty,25-Mar-18
EVRealEstateSearch,LIFESTYLE,4.1,88,20M,5000,Free,0,Everyone,Lifestyle,13-Jul-18
BusinessMitraBM,BUSINESS,4.9,13,5.3M,100,Free,0,Everyone,Business,12-Jul-18
EWWidgetsforZooper,TOOLS,3.4,5,1.9M,100,Free,0,Everyone,Tools,03-Dec-16
MobilightBM,FINANCE,4.8,6,6.2M,500,Free,0,Everyone,Finance,03-Aug-18
VideoDownloaderForFBSaveFBVideos,TOOLS,4.3,434,3.6M,50000,Free,0,Everyone,Tools,08-Aug-18
Facejjang,PHOTOGRAPHY,4.1,100179,96M,10000000,Free,0,Everyone,Photography,17-May-18
HowToGetYourExBackFast,LIFESTYLE,4,22,19M,5000,Free,0,Everyone,Lifestyle,07-Feb-18
EYDigiIndiaPersonalTax,BUSINESS,4,2,1.7M,100,Free,0,Everyone,Business,24-May-18
EYForensics,FINANCE,4.9,7,3.4M,1000,Free,0,Everyone,Finance,17-Jun-16
ChargeHubFindEVTeslaChargingStations,MAPS_AND_NAVIGATION,4.6,796,25M,50000,Free,0,Everyone,Maps & Navigation,18-May-18
ELMOEVCharging,MAPS_AND_NAVIGATION,3.4,14,6.2M,1000,Free,0,Everyone,Maps & Navigation,25-Jan-18
FAPlayerEssentials,SPORTS,5,7,68M,100,Free,0,Everyone,Sports,23-Jul-18
EZVPNGate,TOOLS,4.3,36,12M,5000,Free,0,Everyone,Tools,21-Aug-17
LasVegasLightsFC,SPORTS,4.9,10,14M,500,Free,0,Everyone,Sports,09-Mar-18
VideoDownloaderforFB,TOOLS,4.3,53,3.0M,5000,Free,0,Everyone,Tools,01-Aug-18
VideosdownloaderforFacebookfastfbvideosaver,VIDEO_PLAYERS,4.3,20,5.1M,5000,Free,0,Everyone,Video Players & Editors,27-Apr-18
FEConnect,TOOLS,4.8,24,4.5M,5000,Free,0,Everyone,Tools,14-Sep-17
FixDepositCalculatorFD,FINANCE,4.1,7,2.1M,1000,Free,0,Everyone,Finance,06-Feb-18
SportsLite,SPORTS,4.4,16,4.9M,1000,Free,0,Everyone,Sports,31-Jul-18
ToyAttack,GAME,4.2,3878,69M,500000,Free,0,Everyone,Action,04-Apr-18
FNBailBonds,LIFESTYLE,3.8,4,14M,500,Free,0,Everyone,Lifestyle,06-Jan-17
Florida,TOOLS,3.2,148,9.2M,50000,Free,0,Everyone,Tools,14-Aug-17
BeaconBaptistJupiterFL,LIFESTYLE,5,14,2.6M,100,Free,0,Everyone,Lifestyle,13-Oct-17
StylishFonts,PERSONALIZATION,3.8,153176,4.3M,10000000,Free,0,Everyone,Personalization,07-Aug-18
FPFCU,FINANCE,3.6,48,26M,5000,Free,0,Everyone,Finance,05-Apr-18
CharlotteCountyFL,PRODUCTIVITY,4.7,10,7.1M,1000,Free,0,Everyone,Productivity,23-Feb-17
MonsterHighMinisMania,FAMILY,4.6,19170,70M,1000000,Free,0,Everyone,Strategy;Action & Adventure,15-Mar-17
InsideOutThoughtBubbles,FAMILY,4.4,623398,58M,10000000,Free,0,Everyone,Puzzle;Brain Games,31-Aug-17
DisneyMagicKingdomsBuildYourOwnMagicalPark,FAMILY,4.3,472584,91M,10000000,Free,0,Everyone,Simulation;Action & Adventure,02-Aug-18
EverAfterHighCharmedStyle,FAMILY,3.9,44062,54M,1000000,Free,0,Everyone,Casual;Pretend Play,30-Dec-16
Mosaicpuzzles,FAMILY,4.4,1595,14M,500000,Free,0,Everyone,Puzzle;Brain Games,04-Jul-18
WordSearchGamesinenglish,FAMILY,4.3,63186,16M,10000000,Free,0,Everyone,Puzzle;Brain Games,12-Jul-18
TeeandMoBathTimeFree,FAMILY,3.6,418,97M,100000,Free,0,Everyone,Educational;Education,07-Nov-16
SagoMiniFriends,FAMILY,4.4,13155,83M,1000000,Free,0,Everyone,Education;Pretend Play,16-Jun-16
KidsBalloonPopGameFree,FAMILY,4.1,38021,19M,10000000,Free,0,Everyone,Casual;Music & Video,06-Jul-18
DifferentialEquationsSteps,FAMILY,3.6,1185,3.9M,100000,Free,0,Everyone,Education,11-Apr-17
LearnToDrawGlowPrincess,FAMILY,4.5,3323,9.6M,1000000,Free,0,Everyone,Casual;Pretend Play,14-Jul-17
FruitBoom,FAMILY,4.4,17753,16M,1000000,Free,0,Everyone,Casual;Brain Games,25-May-18
PianoKidsMusicSongs,FAMILY,4.6,46741,50M,10000000,Free,0,Everyone,Music;Music & Video,03-Aug-18
GardenFruitLegend,FAMILY,4.6,4289,33M,500000,Free,0,Everyone,Casual;Brain Games,31-Jul-18
Babypuzzles,FAMILY,4.3,11950,19M,5000000,Free,0,Everyone,Educational;Education,12-Jul-18
DrawlyColorbyNumberPixelArtColoring,FAMILY,4.4,18616,10M,1000000,Free,0,Everyone,Casual;Education,05-Aug-18
LearnToDrawGlowFlower,FAMILY,4.4,7320,10M,1000000,Free,0,Everyone,Entertainment;Education,07-Jul-17
PJMasksMoonlightHeroes,FAMILY,4.4,86961,99M,10000000,Free,0,Everyone,Casual;Action & Adventure,05-Jun-18
AgentHQforTheDivision,FAMILY,4.1,1060,2.5M,100000,Free,0,Everyone,Entertainment,17-Feb-18
BabyPandaCare,FAMILY,4.2,108795,49M,10000000,Free,0,Everyone,Educational;Pretend Play,15-Jun-18
