App,Category,Rating,Reviews,Size,Installs,Type,Price ($),Content Rating,Genres,Last Updated,Current Ver,Android Ver
QuickBooksAccountingInvoicingExpenses,BUSINESS,4.3,23175,41M,1000000,Free,0,Everyone,Business,13/07/2018,18.7,4.1 and up
ezETCETCbalanceinquirymetertrialrealtimetraffic,AUTO_AND_VEHICLES,4.3,38846,8.6M,1000000,Free,0,Everyone,Auto & Vehicles,28/07/2018,2.20 Build 02,4.1 and up
TextonPhotoFonteee,ART_AND_DESIGN,4.4,13880,28M,1000000,Free,0,Everyone,Art & Design,27/10/2017,1.0.4,4.1 and up
BecomeaJobFindajoboradvertise,BUSINESS,4.1,6903,14M,1000000,Free,0,Everyone,Business,10/07/2018,2.3.6,4.1 and up
Kariyernet,BUSINESS,3.9,45964,16M,1000000,Free,0,Everyone,Business,18/07/2018,5.1.5,4.1 and up
OpenRice,FOOD_AND_DRINK,3.6,14952,39M,1000000,Free,0,Everyone,Food & Drink,08/06/2018,5.8.5,4.1 and up
PedometerStepCounterFreeCalorieBurner,HEALTH_AND_FITNESS,4.8,31139,6.9M,1000000,Free,0,Everyone,Health & Fitness,24/07/2018,1.0.11,4.1 and up
CloudofBooks,BOOKS_AND_REFERENCE,3.3,1862,19M,1000000,Free,0,Everyone,Books & Reference,27/04/2018,2.2.5,4.1 and up
FamilySearchTree,BOOKS_AND_REFERENCE,4.3,17506,17M,1000000,Free,0,Everyone,Books & Reference,20/07/2018,2.3.18,4.1 and up
ReadErafreeebookreader,BOOKS_AND_REFERENCE,4.8,47303,21M,1000000,Free,0,Everyone,Books & Reference,02/06/2018,18.05.31+530,4.1 and up
AnatomyLearningDAtlas,MEDICAL,4.5,72167,16M,1000000,Free,0,Everyone,Medical,18/07/2018,2,4.1 and up
PregnancyCalculatorandTrackerapp,MEDICAL,4.8,69126,61M,1000000,Free,0,Everyone,Medical,01/06/2018,2.6.1,4.1 and up
GoodRxDrugPricesandCoupons,MEDICAL,4.8,59158,11M,1000000,Free,0,Everyone,Medical,26/07/2018,5.4.8,4.1 and up
PregnancyWeekByWeek,MEDICAL,4.8,78825,11M,1000000,Free,0,Everyone,Medical,02/08/2018,1.2.16,4.1 and up
MyDayCountdownCalendar,LIFESTYLE,4.1,49147,13M,1000000,Free,0,Everyone,Lifestyle,07/05/2018,2.9.5,4.1 and up
WeddingCountdownWidget,LIFESTYLE,3.9,7376,19M,1000000,Free,0,Everyone,Lifestyle,11/01/2018,5.2.2018010801-1,4.1 and up
AnimeAvatarCreatorMakeYourOwnAvatar,LIFESTYLE,4.2,10944,36M,1000000,Free,0,Everyone,Lifestyle,15/06/2018,2,4.1 and up
VanNienLichVansuLichAm,LIFESTYLE,4.4,3829,23M,1000000,Free,0,Everyone,Lifestyle,01/06/2018,3.9.3,4.1 and up
CallBlockerBlacklistSMSBlocker,COMMUNICATION,4.2,30350,3.7M,1000000,Free,0,Everyone,Communication,16/01/2018,10.0.0,4.1 and up
QatarAirways,TRAVEL_AND_LOCAL,4.3,11182,62M,1000000,Free,0,Everyone,Travel & Local,30/07/2018,11.26,4.1 and up
HostelworldHostelsCheapHotelsTravelApp,TRAVEL_AND_LOCAL,4.4,17878,28M,1000000,Free,0,Everyone,Travel & Local,16/07/2018,6.7.1,4.1 and up
LALALABprintsyourphotosphotobooksandmagnets,PHOTOGRAPHY,4.7,50424,82M,1000000,Free,0,Everyone,Photography,02/08/2018,584,4.1 and up
FreeRadarDetector,TRAVEL_AND_LOCAL,4.3,15680,11M,1000000,Free,0,Everyone,Travel & Local,06/07/2018,6.2.3,4.1 and up
FreePrintsFreePhotosDelivered,PHOTOGRAPHY,4.8,109500,37M,1000000,Free,0,Everyone,Photography,02/08/2018,2.18.2,4.1 and up
FantasyFootballManagerFPL,SPORTS,4.4,63650,4.6M,1000000,Free,0,Everyone,Sports,03/08/2018,7.0.2,4.1 and up
MessengerPro,SOCIAL,4.4,13762,3.9M,1000000,Free,0,Everyone,Social,09/05/2018,1.0.2,4.1 and up
TheMessengerApp,SOCIAL,4.4,4919,2.8M,1000000,Free,0,Everyone,Social,03/08/2018,0.1.1,4.1 and up
NavigationPlus,TRAVEL_AND_LOCAL,4.1,928,14M,1000000,Free,0,Everyone,Travel & Local,09/01/2018,11.0.269 (m),4.1 and up
GolfChannel,SPORTS,4.1,19230,88M,1000000,Free,0,Everyone,Sports,30/05/2018,4.5.19.56,4.1 and up
TelemundoDeportesLive,SPORTS,4.5,36255,25M,1000000,Free,0,Everyone,Sports,01/08/2018,5.10.5,4.1 and up
GollerCepteLiveScore,SPORTS,4.2,9992,31M,1000000,Free,0,Everyone,Sports,23/05/2018,6.5,4.1 and up
FootMercatotransfersresultsnewslive,SPORTS,4.3,39878,6.1M,1000000,Free,0,Everyone,Sports,28/07/2018,3.6.7,4.1 and up
Looper,GAME,4.6,48256,62M,1000000,Free,0,Everyone,Puzzle,20/07/2018,1.2.0,4.1 and up
TheFishMaster,GAME,4.1,15763,54M,1000000,Free,0,Everyone,Arcade,17/07/2018,1.6,4.1 and up
IceCrushAnewPuzzleMatchingAdventure,GAME,4.6,15403,25M,1000000,Free,0,Everyone,Casual,02/08/2018,1.8.1,4.1 and up
MadSkillsBMX,GAME,4.5,29940,80M,1000000,Free,0,Everyone,Action,26/07/2018,1.1.4,4.1 and up
WhiteNoiseBaby,LIFESTYLE,4.5,10544,44M,1000000,Free,0,Everyone,Lifestyle,18/06/2018,5.3,4.1 and up
LoopCaribbeanLocalNews,NEWS_AND_MAGAZINES,4,4332,12M,1000000,Free,0,Everyone,News & Magazines,16/03/2018,3.0.42,4.1 and up
PushbulletSMSonPC,PRODUCTIVITY,4.5,176873,4.5M,1000000,Free,0,Everyone,Productivity,30/10/2017,17.7.20,4.1 and up
SecurityPrivacy,PRODUCTIVITY,4,212,10.0M,1000000,Free,0,Everyone,Productivity,26/04/2018,5.0.44,4.1 and up
MapyczCyclingHikingofflinemaps,MAPS_AND_NAVIGATION,4.5,56443,43M,1000000,Free,0,Everyone,Maps & Navigation,26/06/2018,6.2.0,4.1 and up
PowerBoosterJunkCleanerCPUCoolerBoost,PRODUCTIVITY,4.5,9653,5.1M,1000000,Free,0,Everyone,Productivity,06/08/2018,1.2.5,4.1 and up
GPSSpeedometerandOdometer,MAPS_AND_NAVIGATION,4.8,15865,3.3M,1000000,Free,0,Everyone,Maps & Navigation,03/08/2018,10,4.1 and up
TruckerPathTruckStopsWeighStations,MAPS_AND_NAVIGATION,4.7,38375,49M,1000000,Free,0,Everyone,Maps & Navigation,26/07/2018,3.0.2,4.1 and up
CoziFamilyOrganizer,PRODUCTIVITY,4.4,56713,25M,1000000,Free,0,Everyone,Productivity,05/07/2018,9.3.5776,4.1 and up
DolphinsLiveWallpaper,PERSONALIZATION,4.2,25807,5.5M,1000000,Free,0,Everyone,Personalization,29/10/2017,15,4.1 and up
TropicalBeachLiveWallpaper,PERSONALIZATION,4,11343,8.4M,1000000,Free,0,Everyone,Personalization,22/05/2018,18,4.1 and up
HorsesLiveWallpaper,PERSONALIZATION,4.2,28806,7.1M,1000000,Free,0,Everyone,Personalization,22/05/2018,18,4.1 and up
WolvesLiveWallpaper,PERSONALIZATION,4.3,10401,3.3M,1000000,Free,0,Everyone,Personalization,27/10/2017,7.5,4.1 and up
Wallpaper,PERSONALIZATION,4.5,69488,9.7M,1000000,Free,0,Everyone,Personalization,08/07/2018,6.07,4.1 and up
PinkRosesLiveWallpaper,PERSONALIZATION,4.2,33074,3.3M,1000000,Free,0,Everyone,Personalization,04/05/2018,4.1,4.1 and up
GokuWallpaperArt,PERSONALIZATION,4.7,6342,38M,1000000,Free,0,Everyone,Personalization,13/07/2018,1.8,4.1 and up
APNSettings,TOOLS,3.7,3743,5.6M,1000000,Free,0,Everyone,Tools,03/08/2018,6.4,4.1 and up
RobinAIVoiceAssistant,MAPS_AND_NAVIGATION,4.2,55313,16M,1000000,Free,0,Everyone,Maps & Navigation,05/08/2018,4.435,4.1 and up
AntiAdware,TOOLS,3.9,18751,3.6M,1000000,Free,0,Everyone,Tools,19/06/2018,3.6,4.1 and up
AcDisplay,PERSONALIZATION,4.1,66473,3.0M,1000000,Free,0,Everyone,Personalization,30/07/2015,3.8.4,4.1 and up
AppBrainAdDetector,TOOLS,3.7,9221,1.7M,1000000,Free,0,Everyone,Tools,12/04/2018,2.2.1,4.1 and up
FStopGallery,PHOTOGRAPHY,4.2,12726,15M,1000000,Free,0,Everyone,Photography,21/07/2018,4.9.18,4.1 and up
LateRoomsFindHotelDeals,TRAVEL_AND_LOCAL,4.1,2419,13M,1000000,Free,0,Everyone,Travel & Local,29/05/2018,1.24.5,4.1 and up
Lufthansa,TRAVEL_AND_LOCAL,3.6,14544,43M,1000000,Free,0,Everyone,Travel & Local,27/07/2018,7.2.5,4.1 and up
KLMRoyalDutchAirlines,TRAVEL_AND_LOCAL,3.7,7705,40M,1000000,Free,0,Everyone,Travel & Local,06/08/2018,9.7.1,4.1 and up
Flights,TRAVEL_AND_LOCAL,4.4,18039,3.1M,1000000,Free,0,Everyone,Travel & Local,26/07/2018,3.6.6,4.1 and up
StreetPanoramaView,TRAVEL_AND_LOCAL,4.2,40225,4.1M,1000000,Free,0,Everyone,Travel & Local,18/07/2018,4.0.3,4.1 and up
VPNFastSecureUnlimitedWiFiwithVyprVPN,TOOLS,4.2,40676,25M,1000000,Free,0,Everyone,Tools,05/07/2018,2.27.1,4.1 and up
CalculatorwithPercentFree,TOOLS,4.8,48211,7.4M,1000000,Free,0,Everyone,Tools,18/11/2017,32.1,4.1 and up
FindShip,MAPS_AND_NAVIGATION,4.2,23279,8.5M,1000000,Free,0,Everyone,Maps & Navigation,26/04/2018,5.2.10,4.1 and up
FreePremiumVPNFinchVPN,TOOLS,4.2,19096,10M,1000000,Free,0,Everyone,Tools,05/07/2018,2.0.2,4.1 and up
FastSecureVPN,TOOLS,4.3,56848,9.6M,1000000,Free,0,Everyone,Tools,18/05/2018,1.6.11,4.1 and up
BabyMonitor,PARENTING,4.4,5343,5.2M,1000000,Free,0,Everyone,Parenting,30/03/2018,2.1.1,4.1 and up
FeedBabyBabyTracker,PARENTING,4.5,76795,18M,1000000,Free,0,Everyone,Parenting,01/08/2018,2.0.6,4.1 and up
ARYNEWS,NEWS_AND_MAGAZINES,4.4,2959,9.8M,1000000,Free,0,Everyone,News & Magazines,04/08/2018,7.5.0,4.1 and up
BengaliNewspaperThefirstL,NEWS_AND_MAGAZINES,4,11908,5.5M,1000000,Free,0,Everyone,News & Magazines,01/07/2018,8.3,4.1 and up
dailyNews,NEWS_AND_MAGAZINES,4.5,26411,26M,1000000,Free,0,Everyone,News & Magazines,26/03/2018,2.3.2,4.1 and up
ForecaWeather,WEATHER,4.2,18425,5.3M,1000000,Free,0,Everyone,Weather,29/07/2017,3.1.7,4.1 and up
HDVideoPlayer,VIDEO_PLAYERS,4.3,1551,2.9M,1000000,Free,0,Everyone,Video Players & Editors,25/07/2018,1.1,4.1 and up
Freeliveweatheronscreen,WEATHER,4.4,15370,21M,1000000,Free,0,Everyone,Weather,02/08/2018,12.2.6.3660,4.1 and up
LiveWeatherDailyLocalWeatherForecast,WEATHER,4.5,13426,19M,1000000,Free,0,Everyone,Weather,17/07/2018,9.9.1.1910,4.1 and up
Wetterbytonlinede,WEATHER,4.2,24349,9.2M,1000000,Free,0,Everyone,Weather,14/05/2018,1.8.4.5,4.1 and up
TodayCalendar,PRODUCTIVITY,4.2,16349,9.0M,1000000,Free,0,Everyone,Productivity,25/04/2016,4.0.7.3,4.1 and up
VideoStatus,VIDEO_PLAYERS,4.3,6685,4.0M,1000000,Free,0,Everyone,Video Players & Editors,02/08/2018,1.1.4,4.1 and up
PlayTube,VIDEO_PLAYERS,4.3,15874,5.4M,1000000,Free,0,Everyone,Video Players & Editors,05/07/2018,1.2,4.1 and up
MjTMobileBusiness,PRODUCTIVITY,3.7,10490,5.8M,1000000,Free,0,Everyone,Productivity,24/07/2018,3.1.7,4.1 and up
TshirtdesignSnaptee,LIFESTYLE,4.2,29756,45M,1000000,Free,0,Everyone,Lifestyle,19/07/2018,1.1.6.1,4.1 and up
SSLauncherGalaxySSLauncherthemecool,TOOLS,4.4,22503,6.5M,1000000,Free,0,Everyone,Tools,06/07/2018,4.1,4.1 and up
SLauncherforGalaxyTouchWiz,PERSONALIZATION,4.2,11244,2.2M,1000000,Free,0,Everyone,Personalization,12/06/2018,1.1.1,4.1 and up
iSwipePhoneX,TOOLS,4.7,58366,6.3M,1000000,Free,0,Everyone,Tools,07/12/2017,1,4.1 and up
AnimeXWallpaper,PERSONALIZATION,4.7,32613,3.2M,1000000,Free,0,Everyone,Personalization,31/05/2018,3.11,4.1 and up
SpaceXSkyWarsofAirForce,GAME,4.5,10748,47M,1000000,Free,0,Everyone,Arcade,04/08/2018,4,4.1 and up
AbsworkoutDayFitnessChallenge,HEALTH_AND_FITNESS,4.8,18604,15M,1000000,Free,0,Everyone,Health & Fitness,02/05/2018,1.0.0.9,4.1 and up
SocraticMathAnswersHomeworkHelp,EDUCATION,4.6,37862,5.4M,1000000,Free,0,Everyone,Education,07/06/2018,1.8.1,4.1 and up
IKO,FINANCE,4.7,167168,20M,1000000,Free,0,Everyone,Finance,04/07/2018,3.115.27,4.1 and up
LyndaOnlineTrainingVideos,EDUCATION,4.2,8599,17M,1000000,Free,0,Everyone,Education,11/07/2018,4.9.10,4.1 and up
MemoradoBrainGames,EDUCATION,4.4,56897,97M,1000000,Free,0,Everyone,Education;Brain Games,16/01/2017,1.10.0,4.1 and up
LowPolyPuzzleartgame,ENTERTAINMENT,4.5,23063,17M,1000000,Free,0,Everyone,Entertainment;Brain Games,03/08/2018,1.0.9,4.1 and up
LearnEnglishwithAco,EDUCATION,4.6,75112,6.5M,1000000,Free,0,Everyone,Education,11/11/2017,2.09,4.1 and up
ProgrammingHubLearntocode,EDUCATION,4.3,55704,15M,1000000,Free,0,Everyone,Education,04/08/2018,4.2.8,4.1 and up
WalmartMoneyCard,FINANCE,4.2,6148,10M,1000000,Free,0,Everyone,Finance,01/06/2018,1.14.1,4.1 and up
PINKFONGBabyShark,EDUCATION,4.5,10852,18M,1000000,Free,0,Everyone,Education,28/11/2017,10,4.1 and up
VidPlay,VIDEO_PLAYERS,4.2,3546,3.7M,1000000,Free,0,Everyone,Video Players & Editors,27/05/2018,2.0.19,4.1 and up
PeoplesBank,FINANCE,3.6,10697,46M,1000000,Free,0,Everyone,Finance,18/07/2018,3.22.1,4.1 and up
BZWBKmobile,FINANCE,4.5,64959,39M,1000000,Free,0,Everyone,Finance,18/06/2018,5.0.1,4.1 and up
HafiziQuranlinesperpage,BOOKS_AND_REFERENCE,4.7,55011,68M,1000000,Free,0,Everyone,Books & Reference,02/11/2017,1.1.3,4.1 and up
NLauncherNougat,PERSONALIZATION,4.4,32597,8.4M,1000000,Free,0,Everyone,Personalization,24/05/2018,1.5.2,4.1 and up
ASNewsandsportsresults,SPORTS,3.7,20879,22M,1000000,Free,0,Everyone,Sports,09/06/2018,5.1.13,4.1 and up
MLauncherMarshmallow,PERSONALIZATION,4.4,37234,7.3M,1000000,Free,0,Everyone,Personalization,22/03/2018,1.4.9,4.1 and up
MoparDragNBrag,GAME,4.2,30630,17M,1000000,Free,0,Everyone,Racing,25/05/2015,1.2.5,4.1 and up
ImPingPongKing,SPORTS,4.4,29864,40M,1000000,Free,0,Everyone,Sports,26/07/2018,2.5,4.1 and up
FollowMeterforInstagram,SOCIAL,4.4,90082,8.8M,1000000,Free,0,Everyone,Social,22/05/2018,2.44,4.1 and up
OxfordAZofEnglishUsage,BOOKS_AND_REFERENCE,4,5300,11M,1000000,Free,0,Everyone,Books & Reference,28/11/2017,9.1.284,4.1 and up
UltimateBackgroundEraser,PHOTOGRAPHY,4.3,14453,21M,1000000,Free,0,Everyone,Photography,13/03/2018,1.9,4.1 and up
SkipBoFree,GAME,3.5,46801,60M,1000000,Free,0,Everyone,Card,03/08/2018,3.4.6,4.1 and up
SimpleGallery,TOOLS,4.5,28030,9.0M,1000000,Free,0,Everyone,Tools,02/08/2018,4.4.4,4.1 and up
DrivingZone,GAME,4.2,51791,57M,1000000,Free,0,Everyone,Racing,06/06/2018,1.53,4.1 and up
BZReminder,BUSINESS,4.7,41625,5.4M,1000000,Free,0,Everyone,Business,21/12/2017,2.3.4,4.1 and up
VoxelDColorbyNumberPixelColoringBook,GAME,4.7,62561,53M,1000000,Free,0,Everyone,Board,31/07/2018,2.4.11,4.1 and up
CADMV,TOOLS,4.2,5463,6.0M,1000000,Free,0,Everyone,Tools,25/08/2017,4,4.1 and up
IVGogetIVforPokemon,GAME,4.6,132282,20M,1000000,Free,0,Everyone,Adventure,31/07/2018,15,4.1 and up
RemoteFireTVAndroidTVKODICetusPlay,TOOLS,4.4,15911,16M,1000000,Free,0,Everyone,Tools,30/06/2018,4.1.8.1,4.1 and up
GoodCoCareermatchtests,BUSINESS,4.4,26572,41M,1000000,Free,0,Everyone,Business,24/07/2018,2.9.1,4.1 and up
BattleResultPredictorforCR,TOOLS,4.2,7063,17M,1000000,Free,0,Everyone,Tools,04/02/2017,1.3.0,4.1 and up
ResumeBuilderFreeCVMakerResumeTemplates,BUSINESS,4.4,20921,5.7M,1000000,Free,0,Everyone,Business,11/01/2018,4.0.3,4.1 and up
FreeresumebuilderCVmakertemplatesPDFformats,BUSINESS,4.4,9555,4.7M,1000000,Free,0,Everyone,Business,19/07/2018,7.7,4.1 and up
DSfile,PRODUCTIVITY,4.1,10676,12M,1000000,Free,0,Everyone,Productivity,23/05/2018,4.11.0,4.1 and up
DrShogi,GAME,3.3,19291,5.1M,1000000,Free,0,Everyone,Board,02/01/2018,1.24,4.1 and up
MonsterFishing,SPORTS,4.4,32881,76M,1000000,Free,0,Everyone,Sports,07/08/2018,0.0.80,4.1 and up
TorrDroidTorrentDownloader,TOOLS,4.7,59632,10M,1000000,Free,0,Everyone,Tools,03/04/2018,1.5.2,4.1 and up
DownloadInstagramTwitter,SOCIAL,4.5,40467,22M,1000000,Free,0,Everyone,Social,02/08/2018,5.03,4.1 and up
NotesColorfulNotepadNoteToDoReminderMemo,LIFESTYLE,4.6,10484,9.0M,1000000,Free,0,Everyone,Lifestyle,09/06/2018,1.4.9,4.1 and up
DeepSleepBatterySaver,TOOLS,4.1,22032,3.7M,1000000,Free,0,Everyone,Tools,17/08/2017,5.1,4.1 and up
DrRocket,GAME,4,42182,3.4M,1000000,Free,0,Everyone,Arcade,06/01/2018,1.11,4.1 and up
EsporteInterativoPlus,SPORTS,3.7,27179,20M,1000000,Free,0,Everyone,Sports,30/07/2018,5.12.1,4.1 and up
VideoMakerwithPhotoandMusic,PHOTOGRAPHY,4.3,4871,30M,1000000,Free,0,Everyone,Photography,19/03/2018,1.0.2,4.1 and up
iSmartDV,VIDEO_PLAYERS,3.6,5692,31M,1000000,Free,0,Everyone,Video Players & Editors,27/07/2018,R1.4.14.B1.4,4.1 and up
BluetoothPair,TOOLS,3.5,1960,2.7M,1000000,Free,0,Everyone,Tools,04/08/2018,2.5,4.1 and up
TelemundoDeportesEnVivo,SPORTS,4.5,36255,25M,1000000,Free,0,Everyone,Sports,01/08/2018,5.10.5,4.1 and up
ETMarketsNSEBSEIndia,FINANCE,4.2,24980,9.2M,1000000,Free,0,Everyone,Finance,16/07/2018,2.1.3,4.1 and up
FacebookFacetoFaceEvents,BUSINESS,4.4,4518,26M,1000000,Free,0,Everyone,Business,01/03/2018,1.5,4.1 and up
FCBayernMunich,SPORTS,4.6,37140,71M,1000000,Free,0,Everyone,Sports,01/08/2018,1.3.11,4.1 and up
HDVideoDownloadforFacebook,VIDEO_PLAYERS,4.4,20755,17M,1000000,Free,0,Everyone,Video Players & Editors,16/03/2018,4.0.3,4.1 and up
DriftLegends,GAME,4.2,33788,27M,1000000,Free,0,Everyone,Racing,29/03/2018,1.8.5,4.1 and up
InfVPNGlobalProxyUnlimitedFreeWIFIVPN,TOOLS,4.7,61445,7.8M,1000000,Free,0,Everyone,Tools,26/07/2018,1.9.734,4.1 and up
GhosteryPrivacyBrowser,COMMUNICATION,4.1,13100,2.2M,1000000,Free,0,Everyone,Communication,20/03/2018,1.4.1.0,4.0.3 and up
mysmsSMSTextMessagingSync,COMMUNICATION,4.3,37320,8.4M,1000000,Free,0,Everyone,Communication,30/07/2018,6.5.1,4.0.3 and up
SKencar,AUTO_AND_VEHICLES,3.7,4806,35M,1000000,Free,0,Everyone,Auto & Vehicles,31/07/2018,4.0.3,4.0.3 and up
Usedcaristhefirstcarusedcarpurchaseusedcarquotationdealerinformationto,AUTO_AND_VEHICLES,4.6,5097,19M,1000000,Free,0,Everyone,Auto & Vehicles,23/07/2018,1.5.18,4.0.3 and up
autofines,AUTO_AND_VEHICLES,4.6,31433,17M,1000000,Free,0,Everyone,Auto & Vehicles,02/08/2018,1.4,4.0.3 and up
Lifemarket,SHOPPING,4.5,30834,13M,1000000,Free,0,Everyone,Shopping,17/07/2018,3.2.6,4.0.3 and up
SlicePackageTracker,SHOPPING,4.2,16966,34M,1000000,Free,0,Everyone,Shopping,12/07/2018,6.10.0,4.0.3 and up
VideoCallerId,COMMUNICATION,4.2,15287,17M,1000000,Free,0,Everyone,Communication,24/01/2018,2.2.245,4.0.3 and up
WhatsLovSmileysoflovestickersandGIF,SOCIAL,4.6,22098,18M,1000000,Free,0,Everyone,Social,24/07/2018,4.2.4,4.0.3 and up
Jijing,SHOPPING,4.4,25714,12M,1000000,Free,0,Everyone,Shopping,24/07/2018,3.8.2.2,4.0.3 and up
USBank,FINANCE,4.1,70782,50M,1000000,Free,0,Everyone,Finance,25/07/2018,2.34.29,4.0.3 and up
MyDietDiaryCalorieCounter,HEALTH_AND_FITNESS,4.1,18539,57M,1000000,Free,0,Everyone,Health & Fitness,30/07/2018,1.11.4,4.0.3 and up
MobillsBudgetPlanner,FINANCE,4.6,161440,16M,1000000,Free,0,Everyone,Finance,03/08/2018,3.2.18.07.30,4.0.3 and up
FreshEBTFoodStampBalance,FINANCE,4.5,19870,7.4M,1000000,Free,0,Everyone,Finance,24/07/2018,2.9.5,4.0.3 and up
RelaxMeditationSleepwithSleepSounds,HEALTH_AND_FITNESS,4.4,26540,43M,1000000,Free,0,Everyone,Health & Fitness,09/02/2017,2.5.1,4.0.3 and up
MeditationMusicRelaxYoga,HEALTH_AND_FITNESS,4.6,48226,28M,1000000,Free,0,Everyone,Health & Fitness,05/03/2018,3.1.9,4.0.3 and up
MyCyclesPeriodandOvulation,HEALTH_AND_FITNESS,4.3,26652,41M,1000000,Free,0,Everyone,Health & Fitness,04/05/2018,2.3.3,4.0.3 and up
ImExpectingPregnancyApp,HEALTH_AND_FITNESS,4.6,71269,49M,1000000,Free,0,Everyone,Health & Fitness,30/03/2018,2.3.2,4.0.3 and up
CompleteSpanishMovies,ENTERTAINMENT,4,11656,4.5M,1000000,Free,0,Everyone,Entertainment,20/01/2018,1.02,4.0.3 and up
StarTimesLiveInternationalChampionsCup,ENTERTAINMENT,4.4,17682,9.7M,1000000,Free,0,Everyone,Entertainment,03/08/2018,5.2,4.0.3 and up
housingtransactionsrentinghousesmiddleclasshousesnewcasesrealtimeregistrationvillasthroughtheskyapartmentsuitesMRTbuyingahousesellingpriceshousingmortgages,HOUSE_AND_HOME,4.1,24977,21M,1000000,Free,0,Everyone,House & Home,01/08/2018,3.5.9,4.0.3 and up
ApartmentHomeRentalSearchRealtorcomRentals,HOUSE_AND_HOME,3.9,10117,13M,1000000,Free,0,Everyone,House & Home,29/06/2018,3.6,4.0.3 and up
GoldButterflyKeyboardTheme,HOUSE_AND_HOME,4.3,10054,9.1M,1000000,Free,0,Everyone,House & Home,12/07/2018,6.7.12.2018,4.0.3 and up
SleepSounds,HEALTH_AND_FITNESS,4.8,51227,28M,1000000,Free,0,Everyone,Health & Fitness,13/07/2018,4.0.1,4.0.3 and up
AllLanguageTranslatorFree,BOOKS_AND_REFERENCE,4.4,30105,2.1M,1000000,Free,0,Everyone,Books & Reference,29/07/2018,1.15,4.0.3 and up
USPSMOBILE,BUSINESS,3.9,16589,9.1M,1000000,Free,0,Everyone,Business,14/06/2018,4.9.10,4.0.3 and up
EatFastPrepareWithoutInternet,FOOD_AND_DRINK,4.6,4925,17M,1000000,Free,0,Everyone,Food & Drink,10/06/2018,3.6.6,4.0.3 and up
DrOetkerrecipeideas,FOOD_AND_DRINK,4.2,8509,17M,1000000,Free,0,Everyone,Food & Drink,12/07/2018,3.5.5,4.0.3 and up
HungerStation,FOOD_AND_DRINK,3.8,22513,11M,1000000,Free,0,Everyone,Food & Drink,21/05/2018,5.3.8,4.0.3 and up
hellofoodFoodDelivery,FOOD_AND_DRINK,4,43614,25M,1000000,Free,0,Everyone,Food & Drink,12/10/2016,2.14.36,4.0.3 and up
Entel,LIFESTYLE,3.2,16168,55M,1000000,Free,0,Everyone,Lifestyle,26/07/2018,2.2.9,4.0.3 and up
HPack,LIFESTYLE,4.3,9412,1.7M,1000000,Free,0,Everyone,Lifestyle,17/12/2016,1.5.1,4.0.3 and up
DSLRCameraHdUltraProfessional,PHOTOGRAPHY,4.2,4410,4.5M,1000000,Free,0,Everyone,Photography,27/06/2018,4.1,4.0.3 and up
KidsPhotoFrames,PHOTOGRAPHY,4.6,15700,10M,1000000,Free,0,Everyone,Photography,07/07/2018,2.3,4.0.3 and up
NightPhotoFrame,PHOTOGRAPHY,4.5,4400,8.3M,1000000,Free,0,Everyone,Photography,28/07/2018,2.0.1,4.0.3 and up
love,PHOTOGRAPHY,4.3,42677,22M,1000000,Free,0,Everyone,Photography,15/06/2018,1.28,4.0.3 and up
JALDomesticandinternationalflights,TRAVEL_AND_LOCAL,3.4,2277,27M,1000000,Free,0,Everyone,Travel & Local,07/05/2018,4.4.7,4.0.3 and up
PhotoEditor,PHOTOGRAPHY,4.3,42079,17M,1000000,Free,0,Everyone,Photography,24/09/2015,Varies with device,4.0.3 and up
BloodPressureBPDiary,MEDICAL,3.7,3596,8.4M,1000000,Free,0,Everyone,Medical,18/07/2018,4.0.9,4.0.3 and up
GolfLogixGPSPuttBreaks,SPORTS,4,11085,61M,1000000,Free,0,Everyone,Sports,21/06/2018,8.9.3,4.0.3 and up
SpeedBoatRacing,SPORTS,4,2487,27M,1000000,Free,0,Everyone,Sports,03/08/2018,12,4.0.3 and up
FarmFruitPopPartyTime,GAME,4.4,9305,14M,1000000,Free,0,Everyone,Casual,02/08/2018,1.9.2,4.0.3 and up
ColorSnapVisualizer,HOUSE_AND_HOME,3.4,3280,77M,1000000,Free,0,Everyone,House & Home,29/06/2018,5.0.1,4.0.3 and up
NatureSounds,LIFESTYLE,4.8,28588,24M,1000000,Free,0,Everyone,Lifestyle,01/03/2018,3.1.8,4.0.3 and up
KellerWilliamsRealEstate,LIFESTYLE,4.4,13213,22M,1000000,Free,0,Everyone,Lifestyle,28/03/2018,5.800.04,4.0.3 and up
SpeedCamerasRadar,MAPS_AND_NAVIGATION,4.4,18710,4.0M,1000000,Free,0,Everyone,Maps & Navigation,03/08/2018,3.2.2,4.0.3 and up
LoopHabitTracker,PRODUCTIVITY,4.7,17955,3.8M,1000000,Free,0,Everyone,Productivity,23/05/2018,1.7.9,4.0.3 and up
issuuReadMagazinesCatalogsNewspapers,NEWS_AND_MAGAZINES,4.4,74425,8.6M,1000000,Free,0,Everyone,News & Magazines,18/07/2018,5.14.0,4.0.3 and up
TouchPalPurpleButterflyTheme,PERSONALIZATION,4.2,7435,6.9M,1000000,Free,0,Everyone,Personalization,28/06/2018,1,4.0.3 and up
CzechPublicTransportIDOS,MAPS_AND_NAVIGATION,4.3,26014,7.7M,1000000,Free,0,Everyone,Maps & Navigation,06/11/2017,2.4.1,4.0.3 and up
